review,classification
@JetBlue Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,neutral
@JetBlue why was Flight 1856 delayed to Buffalo ?  It’s a direct flight and the plane is at the gate.,bad
@JetBlue why are you always so amazing! #jetblue #trueblue http://t.co/iIMTJxcvLG,good
@JetBlue I understand why ur doing it. But for someone who just traveled 2+ hours to get here early. Relax b4 flight etc. Adv notice maybe??,bad
".@JetBlue Navigating through 2 rebooks due to flu &amp; ice to visit my Mother.  Your CS reps have been so very helpful, patient and friendly.",bad
“@JetBlue: Our fleet's on fleek. http://t.co/H11jglw74L”ayyy 😎,neutral
"@JetBlue I believe it's Irina. On the flip-side, super disappointed that EatUp Cafe isn't available on this BOS --&gt; SFO flight today.",bad
@jetblue are going to let Fl382 into a gate in BOS any time soon? We're just sittin' here on the tarmac  waiting.,bad
@JetBlue thank you! Hopefully it's soon! We are supposed to leave at 11:23,bad
@JetBlue you're taking me to New Orleans in two weeks so I'll picture that while I shiver #forevercold,neutral
@JetBlue love it as always!,good
"@JetBlue what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!",good
@JetBlue I only fly Jet Blue,good
"@JetBlue there was a closure? People here need to inform passengers, not send them gate to gate w no info on boards re: updated departures",bad
@JetBlue had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee,good
"@JetBlue  hmmm it says im following you. We just got de-iced, but still haning around for the runway to clear..",bad
@JetBlue I know you guys are super busy but is flight 1222 an a320 or e190?,neutral
@JetBlue someone is here but has no info smh one bag came off  and then nothing,bad
"@JetBlue Port-Au-Prince, Haiti for continued food distribution, medical supplies, &amp; orphan care!  #flyingitforward http://t.co/fn2QXybT9K",neutral
@JetBlue do you have a waiver for NY weather today?,neutral
@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS,neutral
@JetBlue 1242 now?! I may cry!,bad
@JetBlue I'm flying your airline just out of #LGA 😷,neutral
@JetBlue's CEO battles to appease passengers and Wall Street - @TheVDT http://t.co/VD0tLomtwu,neutral
@JetBlue where is our luggage?? Flight 424 has been waiting an hour for bags! #jetblue #poorservice,bad
@JetBlue safety first !! #lovejetblue,good
@JetBlue TA off site at #thelodge. Should be a fun day. @YeniettElswood @AndrewBiga @CodyCleverly @HeidiMacey @motherpollock,good
@JetBlue How is it possible the only way to contact your fraud department is mailing a physical letter? No telephone? No email? REALLY??,bad
@JetBlue glad u happy I have my bag but as a traveler I entrusted u w/ my property &amp; u return it damaged &amp; that's the best answer u have?,bad
.@JetBlue 4 min response time. I'm impressed! I'm in. It's official.  :-) #trueblue  JetBlue gets social.,good
"@JetBlue big shoutout to the crews on 2017 Bos&gt;jfk &amp; 486 jfk&gt;roc, &amp; gate crews at c19 Bos &amp; 6 jfk. Long day of delays made better by them!",good
"@JetBlue flight was Cancelled Flighted. Do I need to file a claim for the $50 credit I'm entitled to per yr bill of rights, or will it just be issued?",bad
"@JetBlue pls find my bag, I need 2 get home! Very frustrating. Hope my bag is somewhere in @NY_NJairports. Leaving the #jfk w/o my luggage.",bad
@JetBlue @KyleJudah new stroller. The travel credit doesn't help cover the cost of a new stroller. Your crew ruined it and therefore should,bad
@JetBlue No worries. Delay was minor and dealt with nicely. It was captain of flight 2324 by the way.,good
@USAirways always fun to get screwed out of an earlier flight (that isn't full) #crummyservice #whydidntiflysouthwest #goodluckamericanair,bad
